Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of Program,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2005,KTTV,FOX,Los Angeles,3.7,Analog,WILD ABOUT ANIMALS,Core,Syndicated,Saturdays at 7:30am (10/1/05-12/31/05),14,0,30,13,16,"Wild About Animals is a weekly half-hour program that serves the educational and informational needs of children 13 - 16 years old with its program content. The objective of the program is to educate and inform children by bringing them the most entertaining and interesting stories about the world's most fascinating animals. Each episode consists of at least four stories designed to teach children about exotic and unique animals from the wild, as well as to educate them further about animals they see every day.",99,N/A,N/A,N/A
2005,KTTV,FOX,Los Angeles,3.7,Analog,MAGICAL DO-RE-MI,Core,Network,Saturdays at 8:00A (10/1/05-12/24/05),13,0,30,3,7,"“Magical DoReMi” encourages the development of fundamental social-emotional learning abilities in young children. Utilizing the backdrop of shared fantasy adventures, “Dorie”, “Reanne” and “Mirabelle”, are empowered by their unique talents and personal courage to explore the challenges of emerging friendships and group cooperation. The EI series chronicles the escapades of these imaginative “Witchlings” (witches-in-training) as they increase their self-confidence, accomplish successful magical endeavors and respond to age-appropriate humor. A significant educational purpose of “Magical DoReMi” is to inspire empathy and to support the social-emotional underpinnings of tolerance and loyalty. Storylines are designed to reinforce the importance of kindness as well as provide opportunities for modeling understanding and compassion for those who look and behave differently, or are less fortunate. Common pre-school and early school situations -- from feeling unpopular and vulnerable -- to being lost or experiencing an embarrassing failure in front of others – receive a variety of age-appropriate solutions. Secondary educational concepts also include the introduction of music as a learning tool and multi-cultural means of communication. The program is regularly scheduled and airs between the hours of 7:00am and 10:00 pm. The program is 30 minutes in length, and is identified as an educational and informational show, targeted to 3 - 7 year olds, at the beginning and through each broadcast and in listings provided to publishers of program guides.",99,N/A,N/A,N/A
2005,KTTV,FOX,Los Angeles,3.7,Analog,REAL LIFE TEENS,Core,Syndicated,Saturdays at 12:30PM (10/15/05-12/10/05 & 12/31/05) & AT 2:30PM (12/17/05-12/24/05),12,2,30,13,16,"REAL LIFE TEENS Series takes an unbiased, realistic look, from the teens perspective, at the wide variety of issues teens face today. Featuring young teenagers (not actors) telling their stories, in their own words. Topics covered include: Teens & The Law, Bullies & Harassment, Weapons & Violence, Racial Tension, Bill of Rights at School, Smoking, Drugs, Alcohol, Peer Pressure, Teen Anger, Teen Depression, Darkside of Dating and Lessons of Love. The series discusses many significant issues in adolescent society and cuts through many barriers with its honest and relevant advice. Real Life Teens is crafted by experts to solve pressing problems in today’s high schools.",2,N/A,N/A,N/A
2005,KTTV,FOX,Los Angeles,3.7,Analog,PET KEEPING WITH ROB MORRONE,Core,Syndicated,"Saturdays at 1:30pm (10/8, 10/22-12/10 & 12/31) and at 3:30pm (10/1 & 12/17-12/24/05)",13,4,30,13,16,"Host Rob Morrone helps children to understand responsibility through his unique way of communicating and caring for a variety of pets. Marc Morrone guides viewers through the fun and frenetic world of pets. With unique advice and helpful hints on anything, from supplementing a lizard's diet with peach baby food or housebreaking a puppy, this modern-day Dr. Doolittle presents a warm and unscripted program that's part neighborly chat, part animal kingdom insight. The quirky personality of Marc Morrone and his wealth of useful information will help pet lovers of all ages, especially children, to better understand and care for all creatures great and small.",3,N/A,N/A,N/A
2005,KTTV,FOX,Los Angeles,3.7,Analog,ANIMAL ATLAS,Core,Syndicated,"Saturdays at 1:00pm (10/8, 10/22-12/10 & 12/31) and at 3:00pm (10/1 & 12/17-12/24/05)",13,4,30,13,16,"Animal Atlas is an entertaining and educational half-hour program that explores the world of animal wildlife, promoting a better understanding of how various animal species live and what they need to survive. With an entertaining narrative, the series combines focused examinations of certain topics such as “Animal Appetites” (which explores the various diets of animals along with information about how animals catch and eat their food, how diets determine their lifestyle, etc.), “Animal Antics”, (a hilarious look at the crazy physical antics and talents of certain species), “Animal Babies” (an intimate look at babies of various species, how they are born, how they are raised and the difficulties and delights of growing up), along with shows which focus solely on certain animals such as elephants, bears, and monkeys. In these shows a thorough and entertaining exploration of the specific animal takes the viewer into that animal’s world as we see where it lives, how it eats, how it plays, how the family unit operates, and what threatens and supports its survival. Animal Atlas also promotes responsibility toward wildlife issues by educating the viewer about endangered species and wildlife habits, as well as informing viewers how to support wildlife conservation.",3,N/A,N/A,N/A
2005,KTTV,FOX,Los Angeles,3.7,Analog,WINX CLUB,Core,Network,Saturdays at 9:30am (10/8/05-12/10/05 & 12/31/05),11,3,30,6,11,"“WINX CLUB” utilizes fairy castles, magical caverns and timeless villages as a backdrop for coming-of-age lessons, group problem-solving, cooperative investigations and the important social and emotional learning opportunities that children need to develop the valuable emotional competencies of resilience, empathy and self-confidence. In each episode, as a conflict arises, the fairies pool their unique capabilities to find a solution comprised of the sum total of their special talents. Life scenarios that commonly worry children, from feeling vulnerable and powerless to being lost or separated from loved ones, are enacted throughout the series and a variety of practical behavioral solutions are presented. “WINX CLUB” promotes the development of social skills, with actions such as speaking kindly to others, doing good for one’s community, and managing anger appropriately, integrated into the show’s humor. These social competencies are now considered legitimate and necessary objectives of school curricula.",0,N/A,N/A,N/A
2005,KTTV,FOX,Los Angeles,3.7,Analog,UNDER THE HELMET,Core,Network,Saturdays at 12pm (10/8/05-12/10/05 & 12/31/05 & AT9:30AM (10/1/05) & AT 2PM (12/17/05-12/24/05),14,3,30,13,16,"NFL “Under The Helmet” showcases the pro-social on and off the field activities of the NFL’s leading players and coaches. Working with the National Association for Sports and Physical Education (NASPE), the program (1) educates teens about dedication, hard work, teamwork, goal setting and community service, (2) provides examples of responsible social and personal behavior, (3) demonstrates how to deal constructively with the differences among people, and (4) teaches the benefits of physical activity and fitness. The program is regularly scheduled and airs between the hours of 7:00 am and 10:00 pm. The program is 30 minutes in length, and is identified as an educational and informational show, targeted to teens (13-16 year olds), at the beginning and through each broadcast and in listings provided to publishers of program guides.",3,N/A,N/A,N/A
2005,KTTV,FOX,Los Angeles,3.7,Analog,WINX CLUB,Non-Core,Network,Sat at 8:30am (11/19/05-12/17/05) & at 10am (12/31/05),6,0,30,6,11,"“WINX CLUB” utilizes fairy castles, magical caverns and timeless villages as a backdrop for coming-of-age lessons, group problem-solving, cooperative investigations and the important social and emotional learning opportunities that children need to develop the valuable emotional competencies of resilience, empathy and self-confidence. In each episode, as a conflict arises, the fairies pool their unique capabilities to find a solution comprised of the sum total of their special talents. Life scenarios that commonly worry children, from feeling vulnerable and powerless to being lost or separated from loved ones, are enacted throughout the series and a variety of practical behavioral solutions are presented. “WINX CLUB” promotes the development of social skills, with actions such as speaking kindly to others, doing good for one’s community, and managing anger appropriately, integrated into the show’s humor. These social competencies are now considered legitimate and necessary objectives of school curricula.",99,N/A,N/A,N/A
2005,KTTV,FOX,Los Angeles,3.7,Analog,MAGICAL DO-RE-MI,Non-Core,Network,Sat at 8:30am (12/24/05-12/31/05),2,0,30,3,7,"“Magical DoReMi” encourages the development of fundamental social-emotional learning abilities in young children. Utilizing the backdrop of shared fantasy adventures, “Dorie”, “Reanne” and “Mirabelle”, are empowered by their unique talents and personal courage to explore the challenges of emerging friendships and group cooperation. The EI series chronicles the escapades of these imaginative “Witchlings” (witches-in-training) as they increase their self-confidence, accomplish successful magical endeavors and respond to age-appropriate humor. A significant educational purpose of “Magical DoReMi” is to inspire empathy and to support the social-emotional underpinnings of tolerance and loyalty. Storylines are designed to reinforce the importance of kindness as well as provide opportunities for modeling understanding and compassion for those who look and behave differently, or are less fortunate. Common pre-school and early school situations -- from feeling unpopular and vulnerable -- to being lost or experiencing an embarrassing failure in front of others – receive a variety of age-appropriate solutions. Secondary educational concepts also include the introduction of music as a learning tool and multi-cultural means of communication.",99,N/A,N/A,N/A
2005,KTTV,FOX,Los Angeles,3.7,Analog,THIS WEEK IN BASEBALL,Non-Core,Network,Sat at 2:10pm (10/1/05),1,0,30,13,16,"“This Week In Baseball” highlights the pro-social on-and-off the field activities of MLB’s leading players and coaches. Working with the National Association for Sport and Physical Education (NASPE), “This Week In Baseball” seeks to provide today’s youth with educational messages that can have an impact on development of positive lifestyle behaviors. The program portrays the positive outcomes that result from dedication, hard work, self-discipline, teamwork, practice and personal responsibilities. The program also relates the achievements and experiences of baseball players to potential achievements in life.",99,N/A,N/A,N/A
2005,KVEA,Telemundo,Los Angeles,3,Analog,DORA LA EXPLORADORA,Core,Network,Saturdays 8:00-8:30 am,14,0,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2005,KVEA,Telemundo,Los Angeles,3,Analog,DORA LA EXPLORADORA,Core,Network,Saturdays 8:30-9:00 am,14,0,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2005,KVEA,Telemundo,Los Angeles,3,Analog,JACOBO DOS DOS,Core,Network,Saturdays 9:00-9:30 am,14,0,30,8,10,"Jacobo Dos Dos is a leader, who, though small in stature, leads with his intellect and his compassion, often displaying a sense of humor in the face of adversity. Deductive reasoning, creative thinking and teamwork aid Jacob in his quest to solve fantastical mysteries in the stories. Clearly demonstrated are the steps of problem solving: defining the problem, analyzing possible solutions, and choosing and testing the ultimate solution. Jacob further models respect for others, empathy, perseverance and responsibility. With a strong sense of community and justice, he makes a strong role model. Jacob Two Two also makes a special effort to introduce advanced vocabulary words and, through repetition, familiarizes viewers with the new words and their meanings. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2005,KVEA,Telemundo,Los Angeles,3,Analog,DORA LA EXPLORADORA,Core,Network,Saturdays 8:00-8:30 am,13,0,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2005,KVEA,Telemundo,Los Angeles,3,Analog,RUGRATS,Core,Network,Sundays 8:30-9:00 am,13,0,30,5,8,"This series is designed to have viewers see and experience the world from the point of view of a group of toddlers, led by an intrepid, intelligent and curious one-year-old, Tommy Pickles. Set in a relatively realistic world, the toddlers – who can speak, but never do so in front of adults – engage in adventures and actions exploring and utilizing their world as a gigantic playground, motivated all the while by their age-defined perceptions and misconceptions. The objectives of this series are to explore many of the emotional issues of childhood and to have viewers experience age-appropriate lessons and concepts related to the adventures of the program’s protagonists. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission’s rules.",99,N/A,N/A,N/A
2005,KVEA,Telemundo,Los Angeles,3,Analog,RUGRATS,Core,Network,Sundays 9:00-9:30 am,13,0,30,5,8,"This series is designed to have viewers see and experience the world from the point of view of a group of toddlers, led by an intrepid, intelligent and curious one-year-old, Tommy Pickles. Set in a relatively realistic world, the toddlers – who can speak, but never do so in front of adults – engage in adventures and actions exploring and utilizing their world as a gigantic playground, motivated all the while by their age-defined perceptions and misconceptions. The objectives of this series are to explore many of the emotional issues of childhood and to have viewers experience age-appropriate lessons and concepts related to the adventures of the program’s protagonists. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission’s rules.",99,N/A,N/A,N/A
2005,KVMD,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,MONDAY 1:00 P.M.,13,0,30,1,16,"Animal Rescue showcases spectacular recues of all types of animals and focuses on the work of dedicated individuals who treat the various creatures of the animal kingdom. All stories are authentic and contain actual video of rescues. It contains safety tips and real life in-the-field experiences of professional and ordinary people taking care of, treating and helping various animals.",99,N/A,N/A,N/A
2005,KVMD,N/A,Los Angeles,3,Analog,DESTINATION TOMORROW ,Core,Syndicated,TUESDAY 1:00 P.M.,13,0,30,8,16,"Destination Tomorrow is a program created by NASA. The program provides an interactive web site with activities designed to create an interest for children ages 8 to 16 in math, science and technology.",99,N/A,N/A,N/A
2005,KVMD,N/A,Los Angeles,3,Analog,THE TRIBE,Core,Syndicated,WEDNESDAY 1:00 P.M,13,0,30,6,16,"The Tribe has based it's cataclysm on age. The interplay between 'good and evil' is enhanced by the tribal divisions and the needs of children to survive. The Tribe allows people to envision a new start, but also portrays the pitfalls and problems that would most assuredly occur. If you go to www.tribewold.com and click on the archives section, you will see why this website is considered to be a teacher's aid and supports schools around the world who are studying The Tribe, let alone the child who has found various articles of interest to read. The themes range from social democracy to the responsibility of technology and even tie in historical references. The Tribe meets the educational and informational needs of children ages 16 and under.",99,N/A,N/A,N/A
2005,KVMD,N/A,Los Angeles,3,Analog,CRASH! BANG! SPLAT!,Core,Syndicated,WEDNESDAY 1:30 P.M.,13,0,30,8,12,"Crash! Bang! Splat!, is a magazine program aimed at involving 8-12 year old children in fun scientific activities. Each episode shows children from a range of nationalities and backgrounds joining in a number of science-based activities, experiments and games, all of which can be repeated by the audience, as they only use readily available material. An explanation of the scientific concepts involved accompanies each activity.",99,N/A,N/A,N/A
2005,KVMD,N/A,Los Angeles,3,Analog,REAL LIFE 101,Core,Syndicated,THURSDAY 1:00 P.M.,13,0,30,13,18,"Real life jobs are explored in an energetic style as an educational and informational presentation for teenage viewers. A cohost approach allows for the interchange of questions and responses, adding viewers stimulation and insight to the program.",99,N/A,N/A,N/A
2005,KVMD,N/A,Los Angeles,3,Analog,ULTIMATE CHOICE,Core,Syndicated,FRIDAY 1:00 P.M.,13,0,30,13,18,"'Ultimate Choice' is designed to offer young adults, in their searching years, an opportunity to learn about themselves and introduce them to important everyday problem-solving issues. In each of the episodes eight teens are faced with real life challenges and share their thoughts on these physical and moral issues. Within this series it's vital to challenge and guide young viewers in making the right choices in life by shaping their values and attitudes about life.",99,N/A,N/A,N/A
2005,KWHY,N/A,Los Angeles,3,Analog,EL DESVAN DEL TIO IVAN,Core,Local,Mondays 7:30-8:00am,13,0,30,5,8,"Tio Ivan is a live character who shares a series of adventures with his best friend, a life size puppet sheep dog. Whether at home or in the community, stories and other values are at the center of each segment.",99,N/A,N/A,N/A
2005,KWHY,N/A,Los Angeles,3,Analog,EL CUARTO DE LOS TRIQUES,Core,Local,Tuesdays 7:00-7:30a.m.,13,0,30,7,11,"Cuarto de los Triques takes place in a room ful of trinkets, knick-knacks and gadgets that have a life of their own. A boy named Jorge and his best friend, a robot named Desperdicop, present scientific and cultural topics with their experiments, rafts, stories and other unusual activities.",99,N/A,N/A,N/A
2005,KWHY,N/A,Los Angeles,3,Analog,EL CUARTO DE LOS TRIQUES,Core,Local,Thursdays 7:00-7:30am,13,0,30,7,11,"Cuarto de los Triques takes place in a room ful of trinkets, knick-knacks and gadgets that have a life of their own. A boy named Jorge and his best friend, a robot named Desperdicop, present scientific and cultural topics with their experiments, rafts, stories and other unusual activities.",99,N/A,N/A,N/A
2005,KWHY,N/A,Los Angeles,3,Analog,Y TU QUE QUIERES SER?,Core,Local,Mondays 7:00-7:30am,13,0,30,7,12,"Presents a new concept in children's programming, answering the age-old question...""so what do you want to be when you grow up?"". This exciting and fast-paced series is carefully produced to deliver a selected blend of entertainment and education. Live hosts interview profesionals who give inside information about their careers and experiences thus children develop appreciation for good study and work habits as adviced by profesionals.",99,N/A,N/A,N/A
2005,KWHY,N/A,Los Angeles,3,Analog,Y TU QUE QUIERES SER?,Core,Local,Wednesdays 7:00-7:30am,13,0,30,7,12,"Presents a new concept in children's programming, answering the age-old question...""so what do you want to be when you grow up?"". This exciting and fast-paced series is carefully produced to deliver a selected blend of entertainment and education. Live hosts interview profesionals who give inside information about their careers and experiences thus children develop appreciation for good study and work habits as adviced by profesionals.",99,N/A,N/A,N/A
2005,KWHY,N/A,Los Angeles,3,Analog,Y TU QUE QUIERES SER?,Core,Network,Fridays 7:00-7:30am,13,0,30,7,12,"Presents a new concept in children's programming, answering the age-old question...""so what do you want to be when you grow up?"". This exciting and fast-paced series is carefully produced to deliver a selected blend of entertainment and education. Live hosts interview profesionals who give inside information about their careers and experiences thus children develop appreciation for good study and work habits as adviced by profesionals.",99,N/A,N/A,N/A
2005,KXLA,N/A,Los Angeles,3,Analog,THE TRIBE,Core,Syndicated,MONDAY 2:00 P.M.,13,0,30,6,16,"The Tribe has based it's cataclysm on age. The interplay between 'good and evil' is enhanced by the tribal divisions and the needs of children to survive. The Tribe allows people to envision a new start, but also portrays the pitfalls and problems that would most assuredly occur. If you go to www.tribewold.com and click on the archives section, you will see why this website is considered to be a teacher's aid and supports schools around the world who are studying The Tribe, let alone the child who has found various articles of interest to read. The themes range from social democracy to the responsibility of technology and even tie in historical references. The Tribe meets the educational and informational needs of children ages 16 and under.",99,N/A,N/A,N/A
2005,KXLA,N/A,Los Angeles,3,Analog,CRASH! BANG! SPLAT!,Core,Syndicated,MONDAY 2:30 P.M.,13,0,30,8,12,"Crash! Bang! Splat!, is a magazine program aimed at involving 8-12 year old children in fun scientific activities. Each episode shows children from a range of nationalities and backgrounds joining in a number of science-based activities, experiments and games, all of which can be repeated by the audience, as they only use readily available material. An explanation of the scientific concepts involved accompanies each activity.",99,N/A,N/A,N/A
2005,KXLA,N/A,Los Angeles,3,Analog,REAL LIFE 101,Core,Syndicated,TUESDAY 2:30 P.M.,13,0,30,13,18,"Real life jobs are explored in an energetic style as an educational and informational presentation for teenage viewers. A cohost approach allows for the interchange of questions and responses, adding viewers stimulation and insight to the program.",99,N/A,N/A,N/A
2005,KXLA,N/A,Los Angeles,3,Analog,ULTIMATE CHOICE,Core,Syndicated,WEDNESDAY 2:00 P.M.,13,0,30,13,18,"'Ultimate Choice' is designed to offer young adults, in their searching years, an opportunity to learn about themselves and introduce them to important everyday problem-solving issues. In each of the episodes eight teens are faced with real life challenges and share their thoughts on these physical and moral issues. Within this series it's vital to challenge and guide young viewers in making the right choices in life by shaping their values and attitudes about life.",99,N/A,N/A,N/A
2005,KXLA,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,WEDNESDAY 2:30,13,0,30,1,16,"Animal Rescue showcases spectacular recues of all types of animals and focuses on the work of dedicated individuals who treat the various creatures of the animal kingdom. All stories are authentic and contain actual video of rescues. It contains safety tips and real life in-the-field experiences of professional and ordinary people taking care of, treating and helping various animals.",99,N/A,N/A,N/A
2005,KXLA,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,THURSDAY 2:30 P.M.,13,0,30,1,16,"Animal Rescue showcases spectacular recues of all types of animals and focuses on the work of dedicated individuals who treat the various creatures of the animal kingdom. All stories are authentic and contain actual video of rescues. It contains safety tips and real life in-the-field experiences of professional and ordinary people taking care of, treating and helping various animals.",99,N/A,N/A,N/A
