Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of Program,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2004,KTTV,FOX,Los Angeles,3.2,Analog,NFL UNDER THE HELMET,Core,NETWORK,Saturdays at 12PM (10/2/04-12/25/04),13,0,30,13,16,"“Under The Helmet” showcases the pro-social on and off the field activities of the NFL’s leading players and coaches. Working with the National Association for Sports and Physical Education (NASPE), the program (1) educatesteens about dedication, hard work, teamwork, goal setting and community service, (2) provides examples of responsible social and personal behavior, (3) demonstrates how to deal constructively with the differences among people, and (4) teaches the benefits of physical activity and fitness. The program will be regularly scheduled and air between the hours of 7:00 am and 10:00 pm. The program is 30 minutes in length, and will be identified as an educational and informational show, targeted to teens (13-16 year olds), at the beginning of each broadcast and in listings provided to publishers of program guides.",99,N/A,N/A,N/A
2004,KTTV,FOX,Los Angeles,3.2,Analog,PET KEEPING WITH ROB MORRONE,Core,Syndicated,Saturdays at 1:30pm (10/23/04-12/25/04),9,1,30,13,16,"Host Rob Morrone helps children to understand responsibility through his unique way of communicating and caring for a variety of pets. Marc Morrone guides viewers through the fun and frenetic world of pets. With unique advice and helpful hints on anything, from supplementing a lizard's diet with peach baby food or housebreaking a puppy, this modern-day Dr. Doolittle presents a warm and unscripted program that's part neighborly chat, part animal kingdom insight. The quirky personality of Marc Morrone and his wealth of useful information will help pet lovers of all ages, especially children, to better understand and care for all creatures great and small.",1,N/A,N/A,N/A
2004,KTTV,FOX,Los Angeles,3.2,Analog,AMAZING AMERICA,Core,Syndicated,Saturdays at 12:30pm (10/9/04-12/25/04),12,0,30,13,17,"AMAZING AMERICA is the informative half-hour weekly series produced in conjunction with THE DISCOVERY CHANNEL, and is intended for TEEN VIEWERS ages 13 to 17. It provides factual insight to major aspects of unique and non-traditional professions, hobbies, career choices and events that take place across the UNITED STATES and their relevance to American culture and tradition. Each episode covers up to 3 different career opportunities for unique and high interest job opportunities representing diverse cultural backgrounds and positive career models and exposes their benefit to today’s modern society.",99,N/A,N/A,N/A
2004,KTTV,FOX,Los Angeles,3.2,Analog,ANIMAL ATLAS,Core,Syndicated,Saturday at 1pm (10/23/04-12/25/04),10,0,30,13,16,"Animal Atlas is an entertaining and educational half-hour program that explores the world of animal wildlife, promoting a better understanding of how various animal species live and what they need to survive. With an entertaining narrative, the series combines focused examinations of certain topics such as “Animal Appetites” (which explores the various diets of animals along with information about how animals catch and eat their food, how diets determine their lifestyle, etc.), “Animal Antics”, (a hilarious look at the crazy physical antics and talents of certain species), “Animal Babies” (an intimate look at babies of various species, how they are born, how they are raised and the difficulties and delights of growing up), along with shows which focus solely on certain animals such as elephants, bears, and monkeys. In these shows a thorough and entertaining exploration of the specific animal takes the viewer into that animal’s world as we see where it lives, how it eats, how it plays, how the family unit operates, and what threatens and supports its survival. Animal Atlas also promotes responsibility toward wildlife issues by educating the viewer about endangered species and wildlife habits, as well as informing viewers how to support wildlife conservation.",99,N/A,N/A,N/A
2004,KTTV,FOX,Los Angeles,3.2,Analog,THIS WEEK IN BASEBALL,Non-Core,NETWORK,Satruday at 12:30pm (10/2/04),1,0,30,13,16,"“This Week In Baseball” highlights the pro-social on-and-off the field activities of MLB’s leading players and coaches. Working with the National Association for Sport and Physical Education (NASPE), “This Week In Baseball” seeks to provide today’s youth with educational messages that can have an impact on development of positive lifestyle behaviors. The program portrays the positive outcomes that result from dedication, hard work, self-discipline, teamwork, practice and personal responsibilities. The program also relates the achievements and experiences of baseball players to potential achievements in life",99,N/A,N/A,N/A
2004,KVEA,Telemundo,Los Angeles,3,Analog,DORA LA EXPLORADORA,Core,Network,Saturdays 8:00-8:30 am,13,0,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2004,KVEA,Telemundo,Los Angeles,3,Analog,DORA LA EXPLORADORA,Core,Network,Saturdays 8:30-9:00 am,13,0,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2004,KVEA,Telemundo,Los Angeles,3,Analog,OYE ARNOLD,Core,Network,Sundays 8:00-8:30 am,13,0,30,6,9,"This series revolves around the adventures of nine-year-old Arnold, who lives in his grandparents' boarding house, where he must interact with a group of eccentric boarders, as well as with his friends and other neighborhood children. Arnold uses his creativity, reourcefulness and calm to deal with the issues presented by life as a fourth grader in the big city. The objectives of this series are to help elementary school aged children to acquire better personal and social development skills through life-lessons, themes and stories that will cause them to think, assess, explore and monitor their own behavior, and to introduce them to a variety of people and issues in order to provide them with a springboard for understanding experiences in their own lives. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2004,KVEA,Telemundo,Los Angeles,3,Analog,OYE ARNOLD,Core,Network,Sundays 8:30-9:00 am,13,0,30,6,9,"This series revolves around the adventures of nine-year-old Arnold, who lives in his grandparents' boarding house, where he must interact with a group of eccentric boarders, as well as with his friends and other neighborhood children. Arnold uses his creativity, reourcefulness and calm to deal with the issues presented by life as a fourth grader in the big city. The objectives of this series are to help elementary school aged children to acquire better personal and social development skills through life-lessons, themes and stories that will cause them to think, assess, explore and monitor their own behavior, and to introduce them to a variety of people and issues in order to provide them with a springboard for understanding experiences in their own lives. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2004,KVEA,Telemundo,Los Angeles,3,Analog,RUGRATS CRECIDOS,Core,Network,Sundays 9:00-9:30 am,13,0,30,5,8,"This series follows the Rugrats toddlers when they have reached their pre-teen years, and includes occasional flashbacks to the ""missing years,"" which provide insights and explanations as to how their characters have evolved. The program explores issues such as seeking independence, relationships with parents, grappling with one's identity, and finding one's place socially. The objectives of this series are to provide viewers with age-appropriate life lessons that they can utilize as they undergo their own social and personal experiences. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2004,KVEA,Telemundo,Los Angeles,3,Analog,RUGRATS CRECIDOS,Core,Network,Sundays 9:30-10:00 am,13,0,30,5,8,"This series follows the Rugrats toddlers when they have reached their pre-teen years, and includes occasional flashbacks to the ""missing years,"" which provide insights and explanations as to how their characters have evolved. The program explores issues such as seeking independence, relationships with parents, grappling with one's identity, and finding one's place socially. The objectives of this series are to provide viewers with age-appropriate life lessons that they can utilize as they undergo their own social and personal experiences. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2004,KVMD,N/A,Los Angeles,3,Analog,CRITTER GITTERS,Core,Syndicated,Monday 1:00 p.m.,13,0,30,9,14,"This program promotes and teaches teamwork, cooperation, problem solving, knowledge of animals and positive role models. A group of neighborhood children join forces with a veterinarian and a professor to become a search unit, detective agency and police force for animal welfare.",99,N/A,N/A,N/A
2004,KVMD,N/A,Los Angeles,3,Analog,CRITTER GITTERS,Core,Syndicated,Tuesday 1:00 p.m.,13,0,30,9,14,"This program promotes and teaches teamwork, cooperation, problem solving, knowledge of animals and positive role models. A group of neighborhood children join forces with a veterinarian and a professor to become a search unit, detective agency and police force for animal welfare.",99,N/A,N/A,N/A
2004,KVMD,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,Wednesday 1:00,13,0,30,1,16,"Animal Rescue showcases spectacular rescues of all types of animals and focuses on the work of dedicated individuals who treat the various creatures of the animal kingdom. All stories are authentic and contain actual video of rescues. It contains safety tips and real life in-the-field experiences of professional and ordinary people taking care of, treating and helping various animals.",99,N/A,N/A,N/A
2004,KVMD,N/A,Los Angeles,3,Analog,DESTINATION TOMORROW,Core,Syndicated,Wednesday 1:30 p.m.,13,0,30,8,16,"Destination Tomorrow is a program created by NASA. The program provides an interactive web site with activities designed to create an interest for children ages 8 to 16 in math, science and technology.",99,N/A,N/A,N/A
2004,KVMD,N/A,Los Angeles,3,Analog,REAL LIFE 101,Core,Syndicated,Thursday 1:00 p.m.,13,0,30,13,18,"Real Life jobs are explored in an energetic style as an educational and informational presentation for teenage viewers. A cohost approach allows for the interchange of questions and reponses, adding viewers stimulation and insight to the program.",99,N/A,N/A,N/A
2004,KVMD,N/A,Los Angeles,3,Analog,ULTIMATE CHOICE,Core,Syndicated,Friday 1:00 p.m.,14,0,30,13,18,"""Ultimate Choice"", is designed to offer young adults, in their searching years, an opportunity to learn about themselves and introduce them to important everyday problem-solving issues. In each of the episodes eight teens are faced with real life challenges and share their thoughts on these physical and moral issues. Within this series it's vital to challenge and guide young viewers in making the right choices in life by shaping their values and attitudes about life.",99,N/A,N/A,N/A
2004,KWHY,N/A,Los Angeles,3,Analog,EL DESVAN DEL TIO IVAN,Core,Local,Mondays 7:30-8:00,13,0,30,5,8,"Tio Ivan is a live character who shares a series of adventures with his best friend, a life size puppet sheep dog. Whether at home or in the community, stories and other values are at the center of each segment.",99,N/A,N/A,N/A
2004,KWHY,N/A,Los Angeles,3,Analog,EL CUARTO DE LOS TRIQUES,Core,Local,Tuesdays 7:00-7:30,13,0,30,7,11,"Cuarto de los Triques takes place in a room ful of trinkets, knick-knacks and gadgets that have a life of their own. A boy named Jorge and his best friend, a robot named Desperdicop, present scientific and cultural topics with their experiments, rafts, stories and other unusual activities",99,N/A,N/A,N/A
2004,KWHY,N/A,Los Angeles,3,Analog,EL CUARTO DE LOS TRIQUES,Core,Local,Thursdays 7:00-7:30,13,0,30,7,11,"Cuarto de los Triques takes place in a room ful of trinkets, knick-knacks and gadgets that have a life of their own. A boy named Jorge and his best friend, a robot named Desperdicop, present scientific and cultural topics with their experiments, rafts, stories and other unusual activities",99,N/A,N/A,N/A
2004,KWHY,N/A,Los Angeles,3,Analog,Y TU QUE QUIERES SER?,Core,Local,Mondays 7:00-7:30,13,0,30,7,12,"Presents a new concept in children's programming, answering the age-old question...""so what do you want to be when you grow up?"". This exciting and fast-paced series is carefully produced to deliver a selected blend of entertainment and education. Live hosts interview profesionals who give inside information about their careers and experiences thus children develop appreciation for good study and work habits as adviced by profesionals.",99,N/A,N/A,N/A
2004,KWHY,N/A,Los Angeles,3,Analog,Y TU QUE QUIERES SER?,Core,Local,Wednesdays 7:00-7:30,13,0,30,7,12,"Presents a new concept in children's programming, answering the age-old question...""so what do you want to be when you grow up?"". This exciting and fast-paced series is carefully produced to deliver a selected blend of entertainment and education. Live hosts interview profesionals who give inside information about their careers and experiences thus children develop appreciation for good study and work habits as adviced by profesionals.",99,N/A,N/A,N/A
2004,KWHY,N/A,Los Angeles,3,Analog,Y TU QUE QUIERES SER?,Core,Local,Fridays 7:00-7:30,14,0,30,7,12,"Presents a new concept in children's programming, answering the age-old question...""so what do you want to be when you grow up?"". This exciting and fast-paced series is carefully produced to deliver a selected blend of entertainment and education. Live hosts interview profesionals who give inside information about their careers and experiences thus children develop appreciation for good study and work habits as adviced by profesionals.",99,N/A,N/A,N/A
2004,KXLA,N/A,Los Angeles,3,Analog,NASA CONNECTION,Core,Syndicated,Monday 2:00 p.m.,13,0,60,8,16,This program was created by Nasa. Each program has three components: 1) A thirty minute commercial free program. 2) An educating guide including hands-on activities. 3) An interactive web site with activities.,99,N/A,N/A,N/A
2004,KXLA,N/A,Los Angeles,3,Analog,REAL LIFE 101,Core,Syndicated,Tuesday 2:30 p.m.,13,0,30,13,18,"Real life jobs and careers are explored in an energetic style as an educational and informational presentation for teenage viewers. A cohost approach allows for the interchange of questions and reponses, adding viewers stimulation and insight to the program. Real life 101 has been found to be a highly educational program.",99,N/A,N/A,N/A
2004,KXLA,N/A,Los Angeles,3,Analog,ULTIMATE CHOICE,Core,Syndicated,Wednesday 2:00 p.m.,13,0,30,13,18,"""Ultimate Choice"", is designed to offer young adults, in their searching years, an opportunity to learn about themselves and introduce them to important everyday problem-solving issues. In each of the episodes eight teens are faced with real life challenges and share their thoughts on these physical and moral issues. Within this series it's vital to challenge and guide young viewers in making the right choices in life by shaping their values and attitudes about life.",99,N/A,N/A,N/A
2004,KXLA,N/A,Los Angeles,3,Analog,CRITTER GITTERS,Core,Syndicated,Wednesday 2:30 p.m.,13,0,30,9,14,"This program promotes and teaches teamwork, cooperation, problem solving, knowledge of animals and positive role models. A group of neighborhood children join forces with a veterinarian and a professor to become a search unit, detective agency and police force for animal welfare.",99,N/A,N/A,N/A
2004,KXLA,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,Thursday 2:30 p.m,13,0,30,1,9,"Animal Rescue showcases spectacular rescues of all types of animals and focuses on the work of dedicatied individuals who treat the various creatures of the animal kingdom. All of the stories are authentic and contain actual videos of rescues. It contains safety tips and real life in the field experiences of professional and ordinary people taking care of, treating and helping different animals. ",99,N/A,N/A,N/A
