Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of Program,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2006,KTLA,CW,Los Angeles,4.5,Analog,KRYPTO THE SUPERDOG,Core,Syndicated,SA 10/7/06-12/30/06 7:00A & 7:30A,26,0,30,4,6,"Krypto The Superdog is intended to acquaint youngsters with the meaning of heroism and to inspire them to act proactively, righteously, and heroically in their own lives. On the surface, Krypto appears to be a normal, loyal, and fun-loving mutt. He is a playful companion to his young master, Kevin, and an integral member of a distinctive community of neighborhood pets. In this way, Krypto's character and everyday life mirrors that of his original master, Superman's Clark Kent alter-ego. But just as with Superman, beneath Krypto's ""mild mannered"" appearance lies an array of amazing powers, drive and heart. Superman taught a past generation the importance of using one's abilities effectively for just causes. Krypto does the same for today's young viewers by acting as an engaging model for ethical actions, pro-social behaviors and heroic deeds. By incorporating this important learning goal in a context of fun and laughter, Krypto The Superdog also gives kids a chance to hone and develop their burgeoning sense of humor. In his ground-breaking studies, respected developmental psychologist, Anthony J. Chapman, found evidence that humor can be encouraged and taught through modeling. There is indication too that a sense of humor fulfills meaningful purposes for young children - helping them to cope with difficult and challenging situations, to understand language and to develop social skills.",99,N/A,N/A,N/A
2006,KTTV,FOX,Los Angeles,3.5,Analog,AWESOME ADVENTURES,Core,Syndicated,Saturdays at 12pm & 12:30pm (10/1/06-12/31/06),26,0,30,13,16,"AWESOME ADVENTURES” is designed to educate, inform and entertain children 16 and under (specific target audience is 13-16) about the world around them. Each journey is a lesson in the beauty of nature, its creatures, and the people who inhabit the land. The shows are not designed to be “preachy” or overly pedantic, but rather, the goal is to make the learning fun.",99,N/A,N/A,N/A
2006,KTTV,FOX,Los Angeles,3.5,Analog,NATIONAL GEOGRAPHIC REALLY WILD ANIMALS,Core,Syndicated,Saturdays at 7am & 7:30am (10/1/06-12/31/06),26,0,30,2,11,National Geographic Really Wild Animals is a captivating adventure series that takes children and young teens on a wonderous journey from the Kalahari Desert to the polar north caps. The breathtaking cinematography and upbeat music videos make learning memorable and fun as the series explores and educates the viewer about animals.,99,N/A,N/A,N/A
2006,KTTV,FOX,Los Angeles,3.5,Analog,WINX CLUB,Core,network,Saturdays at 8am (10/1/06-12/31/06),13,0,30,6,11,"“WINX CLUB” utilizes fairy castles, magical caverns and timeless villages as a backdrop for coming-of-age lessons, group problem-solving, cooperative investigations and the important social and emotional learning opportunities that children need to develop the valuable emotional competencies of resilience, empathy and self-confidence. In each episode, as a conflict arises, the fairies pool their unique capabilities to find a solution comprised of the sum total of their special talents. Life scenarios that commonly worry children, from feeling vulnerable and powerless to being lost or separated from loved ones, are enacted throughout the series and a variety of practical behavioral solutions are presented. “WINX CLUB” promotes the development of social skills, with actions such as speaking kindly to others, doing good for one’s community, and managing anger appropriately, integrated into the show’s humor. These social competencies are now considered legitimate and necessary objectives of school curricula.",99,N/A,N/A,N/A
2006,KTTV,FOX,Los Angeles,3.5,Analog,BEAKMAN'S WORLD,Core,Syndicated,Saturdays at 1pm & 1:30pm (10/21/06-12/31/06) & at 11am & 11:30am (10/7/06-10/14/06),26,4,30,13,16,"“Beakman’s World” furthers the educational, information needs of children aged 13 – 16. The entire series deals with science and the task of making science accessible and understandable. It offers scientific content, scientific theories, the vocabulary and facts of science and the processes of scientific thinking. The scientific content of “Beakman’s World” overlaps with a significant number of the standards for science education that are prevalent in the curricula of today’s schools.",4,N/A,N/A,N/A
2006,KVEA,Telemundo ,Los Angeles,3,Analog,VEGGIE TALES,Core,network,"SATURDAYS, 8:00-8:30 am",13,0,30,3,6,"VEGGIETALES are a series of stories narrated by animated veggies, Bob the Tomato and Larry the Cucumber, that teach life lessons through wit and humor. Each episode contains one or two short animated stories that illustrate core values to children in an entertaining way. Stories are interrupted with silly songs, usually sung by Larry the Cucumber, that contain whacky lyrics in a catchy tune. Each episode ends with Bob and Larry reinforcing the lesson learned through the stories.",99,N/A,N/A,N/A
2006,KVEA,Telemundo ,Los Angeles,3,Analog,DRAGON,Core,network,"Saturdays, 8:30-9:00 am",13,0,30,3,6,"DRAGON is a cheerful, lovable and insatiably curious blue dragon who lives in a colorful little house that welcomes all his friends and anyone else who needs comfort or advice. Every day Dragon faces a new situation that needs to be solved, and he does it in his unique Dragon-like way. If he can’t get it right the first time, he keeps trying until he does. With each story, we find a new way to learn simple life skills through Dragon and his friends, Cat, Ostrich, Beaver, Alligator and Mail Mouse.",99,N/A,N/A,N/A
2006,KVEA,Telemundo ,Los Angeles,3,Analog,3-2-1 PENGUINS!/LARRYBOY STORIES,Core,network,"Saturdays, 9:00-9:30 am",13,0,30,3,6,"This program draws upon characters from two stories -- using both long- and short-form material involving these characters -- to provide socio-emotional messages to children. 3-2-1 PENGUINS! features two children – Jason and Michelle – whose vacation at their grandmother’s cottage ends up being more adventure than they expect when their toy spaceship with four toy penguins comes to life. The children are sucked into the spaceship, where they meet the now live penguins and journey through space to solve an inter-galactic disaster threatening the penguins and their friends. Each story begins with a problem and ends after the children have learned an important socio-emotional message through their adventure with the penguins. LARRYBOY STORIES is about a young cucumber-janitor named Larry from the Daily Bumble who assumes a superhero persona to fight crimes and save lives, bringing peace and safety to the small town of Bumblyburg. In doing so, Larry takes us through his adventures where he and his viewers learn core values of honesty, friendship, respect for others, forgiveness, and love for all through socio-emotional messages embedded within the story.",99,N/A,N/A,N/A
2006,KVEA,Telemundo ,Los Angeles,3,Analog,BABAR,Core,network,"Sundays, 8:00-8:30 am",14,0,30,3,6,"BABAR is a young elephant who returns to the jungle where he builds the city of Celesteville and is crowned king of the elephants. A dedicated ruler and family-elephant, Babar experiences many challenges as he journeys through life, and learns to rise above them through strength and optimism. Each episode begins with a look into Babar’s present life, primarily in his role as a father who teaches his children the value of people, things and relationships through his own experience from the jungle to the city. Each episode in the show carries with it a socio-emotional message that is established at the end of Babar’s story.",99,N/A,N/A,N/A
2006,KVEA,Telemundo ,Los Angeles,3,Analog,JANE & THE DRAGON,Core,network,"Sundays, 8:30-9:00 am",14,0,30,4,8,"JANE AND THE DRAGON is a coming of age story about a middle-class, medieval girl who lives in the Royal Court with her family. As an only child, Jane is raised to be a Lady-in-Waiting but through her determination and a stroke of luck, she ends up being trained as a Knight in the King’s Guard. Accompanied by her best friend, a giant green Dragon who lives in her backyard, Jane experiences a series of adventures that test her character and her skills as a young knight in a castle full of friends and foes. Each episode in the show takes us through the problems and challenges Jane encounters and the process she goes through to find the solutions for them.",99,N/A,N/A,N/A
2006,KVEA,Telemundo ,Los Angeles,3,Analog,JACOBO DOS DOS,Core,network,"Sundays, 9:00-9:30 am",14,0,30,4,8,"JACOB TWO-TWO is a very little boy with a very big heart. As the youngest member of a large family, Jacob has to say things twice so he can be heard. He looks up to his siblings, but tends to be ignored or bullied by them when he tries to partake in their activities. Still, there are those who notice him when he inadvertently lands himself in adventures that involve mysterious neighbors, international spies, and villains that come in all shapes and sizes. Often accompanied by his closest pals, Buford and Renee, Jacob Two-Two finds innovative ways to get himself and others out of hot water as he tumbles through a series of exciting adventures with honesty, integrity and a whole lot of determination.",99,N/A,N/A,N/A
2006,KVMD,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,MONDAY 1:00 p.m.,13,0,30,1,16,"Animal Rescue showcases spectacular recues of all types of animals and focuses on the work of dedicated individuals who treat the various creatures of the animal kingdom. All stories are authentic and contain actual video of rescues. It contains safety tips and real life in-the-field experiences of professional and ordinary people taking care of, treating and helping various animals.",99,N/A,N/A,N/A
2006,KVMD,N/A,Los Angeles,3,Analog,ULTIMATE CHOICE,Core,Syndicated,TUESDAY 1:00 p.m.,13,0,30,13,18,"'Ultimate Choice' is designed to offer young adults, in their searching years, an opportunity to learn about themselves and introduce them to important everyday problem-solving issues. In each of the episodes eight teens are faced with real life challenges and share their thoughts on these physical and moral issues. Within this series it's vital to challenge and guide young viewers in making the right choices in life by shaping their values and attitudes about life.",99,N/A,N/A,N/A
2006,KVMD,N/A,Los Angeles,3,Analog,AQUA KIDS,Core,Syndicated,WEDNESDAY 1:00 p.m.,13,0,30,9,14,"The “Aqua Kids” have their sights set on saving the oceans of the world. Pollution and abuse of these incredible natural resources are taking their toll. The “Aqua Kids” will be looking for adventure and knowledge, and along the way, tackle some ecological dilemmas. This group of knowledge-seeking kids will start right in their own backyards, beginning with local streams that eventually lead to the Oceans of the world.",99,N/A,N/A,N/A
2006,KVMD,N/A,Los Angeles,3,Analog,KID GUIDES,Core,Syndicated,WEDNESDAY 1:30 p.m.,13,0,30,8,12,"A series designed to reach kids ages 8 to 12 years old and produced by kids. This action packed series takes kids behind the scenes of some of the top zoo aquariums, museums, and other destinations in the world. Travel the world with our Kid Guides as they feed giraffes, swims with sharks, learn how to be a dolphin trainer and much more. Educational features throughout the show include The Book Corner and Explorer’s Corner.",99,N/A,N/A,N/A
2006,KVMD,N/A,Los Angeles,3,Analog,REAL LIFE 101,Core,Syndicated,THURSDAY 1:00 p.m.,13,0,30,13,18,"Real life jobs are explored in an energetic style as an educational and informational presentation for teenage viewers. A cohost approach allows for the interchange of questions and responses, adding viewers stimulation and insight to the program",99,N/A,N/A,N/A
2006,KVMD,N/A,Los Angeles,3,Analog,ULTIMATE CHOICE,Core,Syndicated,FRIDAY 1:00 p.m.,13,0,30,13,18,"'Ultimate Choice' is designed to offer young adults, in their searching years, an opportunity to learn about themselves and introduce them to important everyday problem-solving issues. In each of the episodes eight teens are faced with real life challenges and share their thoughts on these physical and moral issues. Within this series it's vital to challenge and guide young viewers in making the right choices in life by shaping their values and attitudes about life.",99,N/A,N/A,N/A
2006,KWHY,N/A,Los Angeles,3,Analog,EL DESVAN DEL TIO IVAN,Core,Local,Mondays 7:30-8:00am,13,0,30,5,8,"Tio Ivan is a live character who shares a series of adventures with his best friend, a life size puppet sheep dog. Whether at home or in the community, stories and other values are at the center of each segment.",99,N/A,N/A,N/A
2006,KWHY,N/A,Los Angeles,3,Analog,EL CUARTO DE LOS TRIQUES,Core,Local,Tuesdays 7:00-7:30a.m.,13,0,30,7,12,"Cuarto de los Triques takes place in a room full of trinkets, knick-knacks and gadgets that have a life of their own. A boy named Jorge and his best friend, a robot named Desperdicop, present scientific and cultural topics with their experiments, rafts, stories and other unusual activities.",99,N/A,N/A,N/A
2006,KWHY,N/A,Los Angeles,3,Analog,EL CUARTO DE LOS TRIQUES,Core,Local,Thursdays 7:00-7:30am,13,0,30,7,12,"Cuarto de los Triques takes place in a room full of trinkets, knick-knacks and gadgets that have a life of their own. A boy named Jorge and his best friend, a robot named Desperdicop, present scientific and cultural topics with their experiments, rafts, stories and other unusual activities.",99,N/A,N/A,N/A
2006,KWHY,N/a,Los Angeles,3,Analog,Y TU QUE QUIERES SER?,Core,Local,Mondays 7:00-7:30am,13,0,30,7,12,"Presents a new concept in children's programming, answering the age-old question...""so what do you want to be when you grow up?"". This exciting and fast-paced series is carefully produced to deliver a selected blend of entertainment and education. Live hosts interview professionals who give inside information about their careers and experiences thus children develop appreciation for good study and work habits as advised by professionals.",99,N/A,N/A,N/A
2006,KWHY,N/A,Los Angeles,3,Analog,Y TU QUE QUIERES SER?,Core,Local,Wednesdays 7:00-7:30am,13,0,30,7,12,"Presents a new concept in children's programming, answering the age-old question...""so what do you want to be when you grow up?"". This exciting and fast-paced series is carefully produced to deliver a selected blend of entertainment and education. Live hosts interview professionals who give inside information about their careers and experiences thus children develop appreciation for good study and work habits as advised by professionals.",99,N/A,N/A,N/A
2006,KWHY,N/A,Los Angeles,3,Analog,Y TU QUE QUIERES SER?,Core,Local,Fridays 7:00-7:30am,13,0,30,7,12,"Presents a new concept in children's programming, answering the age-old question...""so what do you want to be when you grow up?"". This exciting and fast-paced series is carefully produced to deliver a selected blend of entertainment and education. Live hosts interview professionals who give inside information about their careers and experiences thus children develop appreciation for good study and work habits as advised by professionals.",99,N/A,N/A,N/A
2006,KXLA,N/A,Los Angeles,3,Analog,AQUA KIDS ,Core,Syndicated,MONDAY 2:00 P.M.,13,0,30,9,14,"The “Aqua Kids” have their sights set on saving the oceans of the world. Pollution and abuse of these incredible natural resources are taking their toll. The “Aqua Kids” will be looking for adventure and knowledge, and along the way, tackle some ecological dilemmas. This group of knowledge-seeking kids will start right in their own backyards, beginning with local streams that eventually lead to the Oceans of the world.",99,N/A,N/A,N/A
2006,KXLA,N/A,Los Angeles,3,Analog,KID GUIDES,Core,Syndicated,MONDAY 2:30 P.M.,13,0,30,8,12,"A series designed to reach kids ages 8 to 12 years old and produced by kids. This action packed series takes kids behind the scenes of some of the top zoo aquariums, museums, and other destinations in the world. Travel the world with our Kid Guides as they feed giraffes, swims with sharks, learn how to be a dolphin trainer and much more. Educational features throughout the show include The Book Corner and Explorer’s Corner.",99,N/A,N/A,N/A
2006,KXLA,N/A,Los Angeles,3,Analog,REAL LIFE 101,Core,Syndicated,TUESDAY 2:30 P.M.,13,0,30,13,18,"Real life jobs are explored in an energetic style as an educational and informational presentation for teenage viewers. A cohost approach allows for the interchange of questions and responses, adding viewers stimulation and insight to the program.",99,N/A,N/A,N/A
2006,KXLA,N/A,Los Angeles,3,Analog,ULTIMATE CHOICE,Core,Syndicated,WEDNESDAY 2:00 P.M.,13,0,30,13,18,"'Ultimate Choice' is designed to offer young adults, in their searching years, an opportunity to learn about themselves and introduce them to important everyday problem-solving issues. In each of the episodes eight teens are faced with real life challenges and share their thoughts on these physical and moral issues. Within this series it's vital to challenge and guide young viewers in making the right choices in life by shaping their values and attitudes about life.",99,N/A,N/A,N/A
2006,KXLA,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,WEDNESDAY 2:30 P.M.,13,0,30,1,16,"Animal Rescue showcases spectacular recues of all types of animals and focuses on the work of dedicated individuals who treat the various creatures of the animal kingdom. All stories are authentic and contain actual video of rescues. It contains safety tips and real life in-the-field experiences of professional and ordinary people taking care of, treating and helping various animals.",99,N/A,N/A,N/A
2006,KXLA,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,THURSDAY 2:30 P.M.,13,0,30,1,16,"Animal Rescue showcases spectacular recues of all types of animals and focuses on the work of dedicated individuals who treat the various creatures of the animal kingdom. All stories are authentic and contain actual video of rescues. It contains safety tips and real life in-the-field experiences of professional and ordinary people taking care of, treating and helping various animals.",99,N/A,N/A,N/A
