Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of Program,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2003,KTTV,Fox,Los Angeles,3.2,Analog,NFL UNDER THE HELMET,Core,Network,Saturdays at 12:00pm and at 9:00 am,13,1,30,13,16,"NFL “Under The Helmet” showcases the pro-social on and off the field activities of the NFL’s leading players and Coaches. Working with the National Association for Sports and Physical Education (NASPE), the program (1) educates Teens about dedication, hard work, teamwork, goal setting and community service, (2) provides examples of responsible social and personal behavior, (3) demonstrates how to deal constructively with the differences among people, and (4) teaches the benefits of physical activity and fitness. The program will be regularly scheduled and air between the hours of 7:00 am and 10:00 pm. The program is 30 minutes in length, and will be identified as an educational and informational show, targeted to teens (13-16 year olds), at the beginning of each broadcast and in listings provided to publishers of program guides.",1,N/A,N/A,N/A
2003,KTTV,Fox,Los Angeles,3.2,Analog,PET KEEPING WITH ROB MORRONE,Core,Syndicated,Saturdays at 1:30pm,9,0,30,13,16,"Host Rob Morrone helps children to understand responsibility through his unique way of communicating and caring for a variety of pets. Marc Morrone guides viewers through the fun and frenetic world of pets. With unique advice and helpful hints on anything, from supplementing a lizard's diet with peach baby food or housebreaking a puppy, this modern-day Dr. Doolittle presents a warm and unscripted program that's part neighborly chat, part animal kingdom insight. The quirky personality of Marc Morrone and his wealth of useful information will help pet lovers of all ages, especially children, to better understand and care for all creatures great and small.",99,N/A,N/A,N/A
2003,KTTV,Fox,Los Angeles,3.2,Analog,WILD MOMENTS,Core,Syndicated,Saturdays at 12:30pm,12,1,30,13,16,"Outdoorsman Jack Hubley and his faithful companion Trusty the dog hike fields, forests and deserts to bring a close up view of nature to their viewers. Wild Moments is a fresh approach to wildlife television that shows Mother Nature at her best, offering viewers fun, entertaining and informative programming. Wild Moments features the lifestyles and habitats of an incredible array of mammals, birds, reptiles, fish and insects – from the backyard to the fields and forests beyond -introducing viewers to their fuzzy neighbors along the way. Jack Hubley’s good-natured humor and passion for the animal kingdom help him convey his contagious excitement and desire to share his special knowledge of wildlife. The program is regularly scheduled and airs between the hours of 7:00 am and 10:00 pm. The program is 30 minutes in length, and is identified as an educational and informational show, targeted to 13 to 16 year olds, at the beginning of each broadcast and in listings provided to publishers of program guides.",0,N/A,N/A,N/A
2003,KTTV,Fox,Los Angeles,3.2,Analog,SCOPE,Core,Syndicated,Saturdays at 1:00pm,10,1,30,12,17,"Scope is a series developed to enlighten and educate children on modern technologies which shape educational development. The series sparks interest in independent exploration of the different topics presented and supports fundamental values conducive to higher education. This is a comprehensive variety of ideas, revelations and solutions.",0,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,LAS TRES MELLIZAS,Core,Network,Saturdays 7:00 AM,8,0,30,4,8,"The enchanting adventures of a set of triplets who embark on adventures, battle villains and discover secrets held in great classics of literature and fairy tales. It teaches the value of friendship, consideration, social themes and ecological themes found in such children’s classics of literature.",99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,LAS TRES MELLIZAS,Core,Network,Saturdays 7:30 AM,13,0,30,4,8,"The enchanting adventures of a set of triplets who embark on adventures, battle villains and discover secrets held in great classics of literature and fairy tales. It teaches the value of friendship, consideration, social themes and ecological themes found in such children’s classics of literature.",99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,JACKIE CHAN ADVENTURES,Core,Network,Saturdays 8:00 AM,8,0,30,8,12,"Jackie Chan is no ""Superman"", he is somewhat ordinary man, of average stature, who speaks plainly. He is however, super in the way each of us has the power to be. By means of Jackie's overarching empathy and concern for others, his underlying strength of character, courage, ingenuity, hard work and perseverance, he is able to vanquish opponents and achieve amazing goals. By viewing the way in which Jackie Chan meets life's challenges, children may be inspired to make the most of their unique abilities, to act proactively and heroically and to fulfill their own potential for helping.",99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,JACKIE CHAN ADVENTURES,Core,Network,Saturdays 8:30 AM,8,0,30,8,12,"Jackie Chan is no ""Superman"", he is somewhat ordinary man, of average stature, who speaks plainly. He is however, super in the way each of us has the power to be. By means of Jackie's overarching empathy and concern for others, his underlying strength of character, courage, ingenuity, hard work and perseverance, he is able to vanquish opponents and achieve amazing goals. By viewing the way in which Jackie Chan meets life's challenges, children may be inspired to make the most of their unique abilities, to act proactively and heroically and to fulfill their own potential for helping.",99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,DRAGON TALES,Core,Network,Saturdays 8:00 AM,5,0,30,4,8,Dragon Tales is designed to increase children’s collection of strategies to deal with the everyday challenges of growing up. It encourages young children to pursue the challenging experiences that support their growth and development. It helps young children recognize that there are many ways to approach and learn from the challenging experiences in their lives and that to try and not succeed fully is a natural and valuable part of learning.,99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,DRAGON TALES,Core,Network,Saturdays 8:30 AM (11/29 thru 12/27),5,0,30,4,8,Dragon Tales is designed to increase children’s collection of strategies to deal with the everyday challenges of growing up. It encourages young children to pursue the challenging experiences that support their growth and development. It helps young children recognize that there are many ways to approach and learn from the challenging experiences in their lives and that to try and not succeed fully is a natural and valuable part of learning.,99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,DRAGON TALES,Core,Network,Saturdays 10:30 AM (11/29 thru 12/27) (Except 12/06 aired Jackie Chan due to technical problems),4,1,30,4,8,Dragon Tales is designed to increase children’s collection of strategies to deal with the everyday challenges of growing up. It encourages young children to pursue the challenging experiences that support their growth and development. It helps young children recognize that there are many ways to approach and learn from the challenging experiences in their lives and that to try and not succeed fully is a natural and valuable part of learning.,0,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,JACKIE CHAN ADVENTURES,Core,Network,Sundays 8:00 AM (10/5 thru 11/23),8,0,30,8,12,"Jackie Chan is no ""Superman"", he is somewhat ordinary man, of average stature, who speaks plainly. He is however, super in the way each of us has the power to be. By means of Jackie's overarching empathy and concern for others, his underlying strength of character, courage, ingenuity, hard work and perseverance, he is able to vanquish opponents and achieve amazing goals. By viewing the way in which Jackie Chan meets life's challenges, children may be inspired to make the most of their unique abilities, to act proactively and heroically and to fulfill their own potential for helping.",99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,JACKIE CHAN ADVENTURES,Core,Network,Sundays 8:30 AM (10/5 thru 11/23),8,0,30,8,12,"Jackie Chan is no ""Superman"", he is somewhat ordinary man, of average stature, who speaks plainly. He is however, super in the way each of us has the power to be. By means of Jackie's overarching empathy and concern for others, his underlying strength of character, courage, ingenuity, hard work and perseverance, he is able to vanquish opponents and achieve amazing goals. By viewing the way in which Jackie Chan meets life's challenges, children may be inspired to make the most of their unique abilities, to act proactively and heroically and to fulfill their own potential for helping.",99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,LAS TRES MELLIZAS,Core,Network,Sundays 8:00 AM,5,0,30,4,8,"The enchanting adventures of a set of triplets who embark on adventures, battle villains and discover secrets held in great classics of literature and fairy tales. It teaches the value of friendship, consideration, social themes and ecological themes found in such children’s classics of literature",99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,LAS TRES MELLIZAS,Core,Network,Sundays 8:30 AM,5,0,30,4,8,"The enchanting adventures of a set of triplets who embark on adventures, battle villains and discover secrets held in great classics of literature and fairy tales. It teaches the value of friendship, consideration, social themes and ecological themes found in such children’s classics of literature",99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,LAS TRES MELLIZAS,Non-Core,Network,Sundays 6:00 AM (10/4 thru 11/23),8,0,30,4,8,"The enchanting adventures of a set of triplets who embark on adventures, battle villains and discover secrets held in great classics of literature and fairy tales. It teaches the value of friendship, consideration, social themes and ecological themes found in such children’s classics of literature",99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,LAS TRES MELIZAS,Non-Core,Network,Sundays 6:30 AM (10/4 thru 11/23),8,0,30,4,8,"The enchanting adventures of a set of triplets who embark on adventures, battle villains and discover secrets held in great classics of literature and fairy tales. It teaches the value of friendship, consideration, social themes and ecological themes found in such children’s classics of literature",99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,DRAGON TALES,Non-Core,Network,Sundays 6:00 AM (11/30 thru 12/28),5,0,30,4,8,Dragon Tales is designed to increase children’s collection of strategies to deal with the everyday challenges of growing up. It encourages young children to pursue the challenging experiences that support their growth and development. It helps young children recognize that there are many ways to approach and learn from the challenging experiences in their lives and that to try and not succeed fully is a natural and valuable part of learning.,99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,DRAGON TALES,Non-Core,Network,Sundays 6:30 AM (11/30 thru 12/28),5,0,30,4,8,Dragon Tales is designed to increase children’s collection of strategies to deal with the everyday challenges of growing up. It encourages young children to pursue the challenging experiences that support their growth and development. It helps young children recognize that there are many ways to approach and learn from the challenging experiences in their lives and that to try and not succeed fully is a natural and valuable part of learning.,99,N/A,N/A,N/A
2003,KVEA,Telemundo,Los Angeles,3,Analog,JACKIE CHAN ADVENTURES,Non-Core,Network,Saturday 10:30 AM (12/06 only),1,0,30,8,12,"Jackie Chan is no ""Superman"", he is somewhat ordinary man, of average stature, who speaks plainly. He is however, super in the way each of us has the power to be. By means of Jackie's overarching empathy and concern for others, his underlying strength of character, courage, ingenuity, hard work and perseverance, he is able to vanquish opponents and achieve amazing goals. By viewing the way in which Jackie Chan meets life's challenges, children may be inspired to make the most of their unique abilities, to act proactively and heroically and to fulfill their own potential for helping.",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,IMAGINELAND,Core,Syndicated,Imagineland Tues. 1:00-1:30 p.m.,13,0,30,4,12,"Imagineland is a magical world with a cast of irresistible characters that children of all nationalities and ages will fall in love with. The show is set in a countryside that some children can only dream about. The sun shines, the air is clean and the values are pure.",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,JR. MOTORSPORTS,Core,Syndicated,Monday 1:00-1:30 p.m.,13,0,30,12,16,"Buckle up and get ready for an exhilarating, lightning-paced half-hour racing show -just for kids. Kids in motorsports takes viewers for an exciting ride through the world of racing, hot rods, mini indy cars, world karting, motorcycles and more.",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,JACK HANNA'S ANIMAL ADVENTURES,Core,Syndicated,Wednesday 1:00-1:30 p.m.,14,0,30,13,16,Jack Hanna's Animal Adventures is a live-action program. In each episode the camera follows Jack as he spends time with nature's creatures across the continents. Jack talks with people that are knowledgeable about each animal and habitat. He teaches and reveals to children the world around them in a way that presents positive animal role models and pro-social values within an environmentally responsible universe.,99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,FLUTEMASTER,Core,Syndicated,Thurs. 1:00-1:30 p.m.,13,0,30,8,14,"A teenage boy in Venice Beach, California unexpectedly becomes heir to an awesome legacy that has lain dormant for over three thousand years - the power to command a fleet of magical, mystical creatures - in FLUTEMASTER, a spectacular animated fantasy adventure.",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,FLUTEMASTER,Core,Syndicated,Tuesday 1:30-2:00 p.m. 10/2-11/25,9,0,30,8,14,"A teenage boy in Venice Beach, California unexpectedly becomes heir to an awesome legacy that has lain dormant for over three thousand years - the power to command a fleet of magical, mystical creatures - in FLUTEMASTER, a spectacular animated fantasy adventure.",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,ZEEBY'S ZOO,Core,Syndicated,Friday 1:00-1:30 p.m.,13,0,30,2,8,"This FCC-friendly show introduces children ages 2-8 to good values, fitness and health, basic spelling and math and home and neighborhood safety. It consists of live action, animation, and puppets in a fun-filled musical and educational format.",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,ZEEBY'S ZOO,Core,Syndicated,Wednesday 1:30 p.m. 10/1-11/26,9,0,30,2,8,"This FCC-friendly show introduces children ages 2-8 to good values, fitness and health, basic spelling and math and home and neighborhood safety. It consists of live action, animation, and puppets in a fun-filled musical and educational format.",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,BIRDZ,Core,Syndicated,Monday 1:30-2:00 p.m. 10/6-11/24,8,0,30,8,14,"Welcome to the wacky animated world of 12 year old Eddie Storkowitz. Like most of us, Eddie has dreams and ambotions, a crazy family to cope with, pre-teen anxieties and challenges, not to mention a crush on his teacher Ms. Downey. Eddie's life is a big bird's nest of typical teenager problems, with a fine-feathered twist.",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,REAL LIFE 101,Core,Syndicated,Thursday 1:30 p.m.,9,0,30,13,18,"Directed at teens, Real Life 101 provides career guidance by exploring various professions in a fun and entertaining manner. Real life success stories are told in a way to motivate and inspire teens to follow their dreams.",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,ULTIMATE CHOICE,Core,Syndicated,Friday 1:30-2:00 p.m.,9,0,30,13,18,"In this reality show, teenagers experience the extreme adventure of their lives, getting thrust face to face with challenges that have lifelong implications. Ultimate Choice follows eight teenagers through a carefully orchestrated wxtreme adventure in one of the most incredible places in the world, Lake Tahoe, California. During their time in Tahoe, the teenagers live their adventure 24 hours a day, saying goodbye to their normal lives and hello to an experience they will never forget.",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,ULTIMATE CHOICE,Core,Syndicated,Saturday 11:30a.m.-12:00 noon,9,0,30,13,18,"In this reality show, teenagers experience the extreme adventure of their lives, getting thrust face to face with challenges that have lifelong implications. Ultimate Choice follows eight teenagers through a carefully orchestrated wxtreme adventure in one of the most incredible places in the world, Lake Tahoe, California. During their time in Tahoe, the teenagers live their adventure 24 hours a day, saying goodbye to their normal lives and hello to an experience they will never forget.",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,COOKIN' WITH CUTTY,Core,Syndicated,Friday 8:30-9:00 a.m.,5,0,30,6,12,"The Cutty Mission is to encourage good health, nutrition and fitness habits to children around the world, with the hopes they will carry them into adulthood. Cookin' With Cutty informs and educates children, parents and families through the easiest learning methods on earth, ...Fun!",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,COOKIN' WITH CUTTY,Core,Syndicated,Friday 3:30-4:00 p.m.,10,0,30,6,12,"The Cutty Mission is to encourage good health, nutrition and fitness habits to children around the world, with the hopes they will carry them into adulthood. Cookin' With Cutty informs and educates children, parents and families through the easiest learning methods on earth, ...Fun!",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,COOKIN' WITH CUTTY,Core,Syndicated,Monday 3:30 p.m. 12/1-12/29,5,0,30,6,12,"The Cutty Mission is to encourage good health, nutrition and fitness habits to children around the world, with the hopes they will carry them into adulthood. Cookin' With Cutty informs and educates children, parents and families through the easiest learning methods on earth, ...Fun!",99,N/A,N/A,N/A
2003,KVMD,N/A,Los Angeles,5,Analog,REAL LIFE 101,Core,Syndicated,Saturday 11:00 a.m. 10/4-10/25,4,0,30,13,18,"Directed at teens, Real Life 101 provides career guidance by exploring various professions in a fun and entertaining manner. Real life success stories are told in a way to motivate and inspire teens to follow their dreams.",99,N/A,N/A,N/A
2003,KWHY,N/A,Los Angeles,3,Analog,EL DESVAN DE TIO IVAN,Core,Local,MWF: 7:00 AM,40,0,30,5,8,"Tio Ivan is a live character who shares a series of adventures with his best friend, a life size puppet sheep dog. Whether at home or in the community, stories and other values are at the center of each segment.",99,N/A,N/A,N/A
2003,KWHY,N/A,Los Angeles,3,Analog,EL CUARTO DE LOS TRIQUES,Core,Local,Tuesdays and Thursdays: 7:00 AM,26,0,30,7,11,"Cuarto de los Triques takes place in a room full of trinkets, knick-knacks and gadgets that have a life of their own. A boy names Jorge and his best friend, a robot names Desperdicop, present scientific and cultural topics with their experiments, rafts, stories aned other unusual activities.",99,N/A,N/A,N/A
2003,KWHY,N/A,Los Angeles,3,Analog,NICO,Core,Syndicated,Sundays: 2:00 PM,13,0,30,8,12,"Nico is a series designated to make children think about the rehabilitation and integration of disabled people in modern society, combining such messages with the adventure which each episode presents. From historical backgrounds to scientific and medical facts, the world of the blind is told in an entertaining, light-hearted way that all children can relate to and it teaches children that blind kids are just like any other kid.",99,N/A,N/A,N/A
2003,KXLA,N/A,Los Angeles,3,Analog,NASA CONNECTION,Core,Syndicated,MONDAYS @ 2:00PM,14,0,60,8,16,"PROGRAM CREATED BY NASA. EACH PROGRAM HAS THREE COMPONENTS: 1) A 30 MINUTE COMMERCIAL FREE PROGRAM. 2) AN EDUCATOR GUIDE INCLUDING A HANDS-ON ACTIVITY. 3) INTERACTIVE WEB ACTIVITIES. THE PROGRAM FOCUSES ON NASA RESEARCH - PAST, PRESENT AND FUTURE IN A MAGAZINE STYLE FORMAT, DESIGNATED TO CREATE AN INTEREST IN EDUCATING KIDS IN MATHEMATICS, SCIENCE, TECHNOLOGY AND ALL THE DIFFERENT ASPECTS RELATED WITH NASA. IT ALSO SERVES AS A MECHANISM FOR PARENTS IN THE EDUCATION OF THEIR CHILDREN.",99,N/A,N/A,N/A
2003,KXLA,N/A,Los Angeles,3,Analog,REAL LIFE 101,Core,Syndicated,TUESDAYS @ 2:30PM,14,0,30,8,18,REAL LIFE JOBS AND CAREERS ARE EXPLORED IN AN ENERGETIC STYLE AS AN EDUCATION AND INFORMATION PRESENTATION FOR TEENAGE VIEWERS. A COHOST APPROACH ALLOWS FOR INTERCHANGE OF QUESTIONS AND RESPONSES ADDING VIEWERS STIMULATION AND INSIGHT. REAL LIFE 101 HAS BEEN FOUND TO BE ONE OF THE HIGHLY EDUCATIONAL PROGRAMS.,99,N/A,N/A,N/A
2003,KXLA,N/A,Los Angeles,3,Analog,ULTIMATE CHOICE,Core,Syndicated,WEDNESDAYS @ 2:OOPM,14,0,30,13,18,"ULTIMATE CHOICE"" IS DESIGNED TO OFFER YOUNG ADULTS, IN THEIR SEARCHING YEARS, AN OPPORTUNITY TO LEARN ABOUT THEMSELVES AND INTRODUCE THEM TO IMPORTANT EVERYDAY PROBLEM-SOLVING ISSUES. IN EACH OF THE EPISODES, EIGHT TEENS ARE FACED WITH REAL LIFE CHALLENGES AND SHARE THEIR THOUGHTS ON THESE PHYSICAL AND MORAL ISSUES. WITHIN THIS SERIES IT IS VITAL TO CHALLENGE AND GUIDE YOUNG VIEWERS IN MAKING THE RIGHT CHOICES IN LIFE BY SHAPING THEIR VALUES AND ATTITUDES ON LIFE.",99,N/A,N/A,N/A
2003,KXLA,N/A,Los Angeles,3,Analog,POOCHINI,Core,Syndicated,WEDNESDAYS @ 2:30PM,14,0,30,2,13,"THIS ANIMATED CHILDREN'S TELEVISION PROGRAM IS CERTAINLY HIGHLY ENTERTAINING NOT ONLY FOR CHILDREN BUT FOR THOSE WHO WATCH TELEVISION WITH THEM. ""POOCHINI"" IS A LOVABLE DOG AND HIS HUMAN FAMILY IS EXTREMELY EASY TO RELATE TO. THE PROGRAM IS BASED ON CONCEPTS FOR GETTING ALONG WITH OTHERS, SELF-AWARENESS, SELF-ACCEPTANCE AND SOCIAL UNDERSTANDING. THE USE OF ANIMATION AND LIKEABLE CHARACTERS ALLOWS THE MESSAGE TO BE PRESENTED IN A SUBTLE MANNER THAT HAS IMPACT AND PROMOTES CLEAR UNDERSTANDING.",99,N/A,N/A,N/A
2003,KXLA,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,THURSDAYS @ 2:30PM,14,0,30,1,9,"ANIMAL RESCUE SHOWCASES SPECTACULAR RESCUES OF ALL TYPES OF ANIMALS AND FOCUSES ON THE WORK OF DEDICATED INDIVIDUALS WHO TREAT THE VARIOUS CREATURES OF THE ANIMAL KINGDOM. ALL STORIES ARE AUTHENTIC AND CONTAIN ACTUAL VIDEOS OF RESCUES. IT CONTAINS SAFETY TIPS AND REAL LIFE IN THE FIELD EXPERIENCES OF PROFESSIONAL AND ORDINARY PEOPLE TAKING CARE OF, TREATING AND HELPING DIFFERENT ANIMALS.",99,N/A,N/A,N/A
